# #time, Ca, CaM, CaMCa2C, CaMCa2N, CaMCa4
1.550000000000000000e+03,1.659432041129064430e+02,8.853994306170951631e+02,9.808250756773522028e+01,1.405923076873857092e+01,2.435457298521642056e+00
1.560000000000000000e+03,1.697070926651671527e+02,8.863957540573994720e+02,9.852531798564825749e+01,1.350571774634728683e+01,1.549836462695590500e+00
1.570000000000000000e+03,1.646147728591673740e+02,8.841817019678344423e+02,9.974304663490906364e+01,1.416993337321682667e+01,1.881944276130359972e+00
1.580000000000000000e+03,1.646147728591673740e+02,8.838495941543995968e+02,9.841461538116998042e+01,1.616258025382544261e+01,1.549836462695590500e+00
1.590000000000000000e+03,1.681572562024715580e+02,8.855101332215734828e+02,9.830391277669173178e+01,1.472344639560810897e+01,1.439133858217333861e+00
1.600000000000000000e+03,1.686000666203845810e+02,8.857315384305298949e+02,9.841461538116998042e+01,1.439133858217333994e+01,1.439133858217333861e+00
1.610000000000000000e+03,1.677144457845585350e+02,8.856208358260515752e+02,9.708618412743091142e+01,1.549836462695590278e+01,1.771241671652103333e+00
1.620000000000000000e+03,1.745780072622104342e+02,8.894954269827907183e+02,9.398651120203973619e+01,1.428063597769508242e+01,2.214052089565129222e+00
1.630000000000000000e+03,1.743566020532539369e+02,8.887205087514428214e+02,9.498283464234404505e+01,1.472344639560810897e+01,1.549836462695590500e+00
1.640000000000000000e+03,1.688214718293411067e+02,8.863957540573994720e+02,9.608986068712660256e+01,1.549836462695590278e+01,1.992646880608616167e+00
1.650000000000000000e+03,1.670502301576889863e+02,8.851780254081387511e+02,9.763969714982219728e+01,1.549836462695590278e+01,1.660539067173846917e+00
1.660000000000000000e+03,1.708141187099497245e+02,8.867278618708342037e+02,9.763969714982219728e+01,1.428063597769508242e+01,1.328431253739077444e+00
1.670000000000000000e+03,1.670502301576889863e+02,8.855101332215734828e+02,9.752899454534394863e+01,1.494485160456462225e+01,1.992646880608616167e+00
1.680000000000000000e+03,1.701499030830801757e+02,8.868385644753125234e+02,9.763969714982219728e+01,1.372712295530380189e+01,1.771241671652103333e+00
1.690000000000000000e+03,1.663860145308194660e+02,8.844031071767908543e+02,9.686477891847441413e+01,1.749101150756451872e+01,1.217728649260821028e+00
1.700000000000000000e+03,1.681572562024715580e+02,8.856208358260515752e+02,9.763969714982219728e+01,1.516625681352113375e+01,1.549836462695590500e+00
1.710000000000000000e+03,1.690428770382976040e+02,8.860636462439647403e+02,9.830391277669173178e+01,1.405923076873857092e+01,1.549836462695590500e+00
1.720000000000000000e+03,1.619579103516892076e+02,8.818569472737909791e+02,1.008500726796916354e+02,1.638398546278195766e+01,8.856208358260516667e-01
1.730000000000000000e+03,1.635077468143847739e+02,8.839602967588778029e+02,9.952164142595256635e+01,1.428063597769508242e+01,2.214052089565129222e+00
1.740000000000000000e+03,1.641719624412543226e+02,8.842924045723125346e+02,9.863602059012650614e+01,1.483414900008636472e+01,2.214052089565129222e+00
